Vehicle_Title,Ratings,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,"Vehicle Style",Clean_rev,FeaturesDiscussed,Sentiment,Compound_Score
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),3.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",  transmission issues beware the  bmw  redesigned  model has major flaws with the transmission  bmw has admitted to the issue and does not have a fix therefore recalls have not been sent out a  car should not have a major fault  the car runs sluggish especially going up hills  it has a hard time shifting into the correct gear  the  does not accelerate well from a stopped position and it feels as if it is going to stall before it recognizes you are trying to accelerate  in the past  months my car has been in for service  times for a week at a time  i have been in contact with bmw north america at this point  beware    ,"['   issues', 'transmission issues', '  model', '  times']",Negative,-0.8484
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",superb buy the diesel i am amazed at how good the  is a completely different vehicle to the old shape and to my surprise didnt think it was possible to better that one much much better too the idrive is a little tricky at first but its childs play once you get the hang of it i test drove the audi  before and it drove like a tank with noticeable gear changes allinall this is a great  i would recommend it but then again mine was made in germany,['gear changes'],Positive,0.9754
2007 BMW X5 SUV 4.8i 4dr SUV AWD (4.8L 8cyl 6A),2.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",no start great riding car  great design  terrible starting problems  have had  random no start situation  two in garage but two out on roads where tow truck was needed  car has been in shop  days with this problem and have not been able to find problem to date  scary as you dont know when it will not start  am getting rid of car now and will buy a lexus for dependability  i have been a bmw owner for last  years  they have over the teched the car  was told it has over  computers in it  problem is how many work properly  do not buy,"['starting problems', 'tow truck', 'bmw owner']",Negative,-0.9652
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),3.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",parking brake malfunction i have owned the  for only a year and twice now i encountered a parking brake malfunction the first time this happened was on thanksgiving day had to get the suv towed from the gas station manual hand brake feature would not work just today just went to buy groceries and the parking brake malfunction went on again had to wait for tow truck for over  no other options but to have suv towed very inconvenient and have to wait until monday for dealership to open even more inconvenient other than this had to change  tires twice due to nail punctures run flats cannot be patched spent over  changed one tire suv not even a month old not safe for long drives do not buy,"['parking brake', 'brake malfunction', 'parking brake', 'brake malfunction', 'thanksgiving day', 'gas station', 'hand brake', 'brake feature', 'parking brake', 'brake malfunction', 'tow truck', '  tires', 'nail punctures', 'tire suv']",Negative,-0.8654
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),3.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",   problematic my first bmw and my last at  one would expect greater reliability the cabin has been filled with squeaks and rattles even the headrest squeaks the dashboard has been taken apart twice consistent major malfunctions abs awd hill descent cruise have shut down  times in less than a year wout warning running boards are useless makes it difficult for entering exiting vehicle the  lags at low speeds always needing to shift into sport mode the ride over uneven road surfaces is punishing steering is very stiff always need  hands at low speeds no available option for a remote start due to the complex wiring the quality material  of the sunvisors is poor not even a place for sunglass,"['hill descent', 'awd cruise', 'descent cruise', '  lags', 'sport mode', 'road surfaces', '  hands', 'quality material']",Negative,-0.967
2007 BMW X5 SUV 4.8i 4dr SUV AWD (4.8L 8cyl 6A),4.375,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw  vs mb  the  with the  has nice acceleration and a throaty growl  the ride is noticeably harsher than our mb  and neither really exhibits excessive body roll on worn highways i often try to drive to the side to get a smoother ride  i really regret getting the side aluminum running boards they make it much more difficult to get in and out  while many reviews say the idrive is easy to learn i sure wish bmw would add more dedicated buttons  the  is much easier to use to access the map radio etc,"['body roll', 'aluminum boards', 'running boards', 'map radio']",Positive,0.6712
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),4.5,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",traded in the porsche traded in a porsche cs for the  the  is perky but not as fast as the cs the  is nicer to drive on long trips and has features like bluetooth   ipod tire wear should be better and cheaper the idrive is a breeze to use as is the voice command function very cool great suv but do your own homework,"['porsche cs', '   wear', 'tire wear', 'voice command', 'command function']",Positive,0.9698
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",grand slam our  is a real winner with its good looks surprising good gas mileage with average of  on our very first trip great handling and well thought out design  if i cant drive our  i want to be behind the wheel of this vehicle  comfort and heated seats are a must  the idrive is easy get over it  ,['gas mileage'],Positive,0.9728
2007 BMW X5 SUV 4.8i 4dr SUV AWD (4.8L 8cyl 6A),3.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",stay away from the  go for the mdx my loaded  has  miles  week  faulty oil line spent  week at the dealer  month later computer crash  more days at the dealer this month transmission failure  more week at dealer now i am told that i need new tires for  yes the  is fun to drive and great looking but is not worth the price tag just bought my wife loaded  mdx for  less than the  it might not be the high performance machine but it has not been back to the dealer and it really has better options stay away from the  ,"['oil line', 'computer crash', 'month failure', 'transmission failure', 'price tag', '  mdx', 'performance machine']",Positive,0.6332
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw  we have had our  for over a week now and we love it  after reading reviews i was a bit nervous with idrive  however it takes about an hour to master  we really love everything about our  and would recommend this vechicle to anyone interested  the only problem is we do not want to stop driving it  it is truly fun to drive,[],Positive,0.9514
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),3.25,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",problem with ac blower motor for those new owners of a bmw   there are several units with a problem with the ac blower motor if you have heard a grinding noise coming from the inside of the ac vents you have it the part is in back order if you havent heard the noise contact your dealer and ask if your car has the problem  pray that your dealer is honest and will tell you the truth very very frustrated with the brand a  should be flawless  ,"['ac motor', 'blower motor', 'ac motor', 'blower motor', 'ac vents', 'noise contact']",Negative,-0.2195
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",best suv in class  i love this car the ride is smooth performance is outstanding i have one word for this car the ultimate driving machine,['driving machine'],Positive,0.9246
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw  exceeds suv expectations drives and handles superbly in comparison to the mercedes  and lexus  more features like run flat tires xenon headlamps etc are standard equipment but on the others they are options nicer looking and zero cost maintenance warranty the kind of warranty you used to be able to get with a mercedes,"['suv expectations', 'expectations drives', 'tires headlamps', 'xenon headlamps', 'cost warranty', 'maintenance warranty']",Positive,0.6946
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),3.25,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", one is not a charm this is my  bmw  and the first one i am not in love with  the interior is noisy  the transmission does not seem as responsive as previous models the sport seats are not comfortable  the idrive is very buggy  has been in the shop several times already  my previous  never saw the shop once except for an oil change  will try to sell this one kind of disappointed since for the last  years every car i have owned has been a bmw,"['  one', 'sport seats', 'oil change']",Negative,-0.9264
2007 BMW X5 SUV 3.0si 4dr SUV AWD (3.0L 6cyl 6A),2.125,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",poorly made  plastic and cheap this new bmw  is a shocker  the suvsav is so cheaply made on the interior that it buzzes and rattles over all roads  my  old insisted that the back seats felt like sitting in the plastic bleachers at a school ball game  i like bmw and im shocked that this car ever left the test facility  its all engine and suspension and performs well but the build quality is cheap  the leather seating surfaces are hard and felt like vinyl,"['  plastic', '  old', 'school ball', 'ball game', 'test facility', 'build quality', 'leather seating', 'seating surfaces']",Positive,0.5789
